지역 / 제조사,식품명,식품대분류,식품상세분류,Sector,cleanMenu,TYPE
투썸플레이스 주식회사,프렌지 허니 크레이프 파티팩,빵류,케이크류,카페,프렌지 허니 크레이프 파티팩,
투썸플레이스 주식회사,딸기 레어 치즈 파티팩,빵류,케이크류,카페,딸기 레어 치즈 파티팩,
투썸플레이스 주식회사,아이스박스 파티팩,빵류,케이크류,카페,아이스박스 파티팩,
투썸플레이스 주식회사,티라미수 파티팩,빵류,케이크류,카페,티라미수 파티팩,
투썸플레이스 주식회사,요거하트,빵류,케이크류,카페,요거하트,
파스쿠찌,에스프레소,음료 및 차류,커피류,카페,에스프레소,
파스쿠찌,에스프레소 도피오,음료 및 차류,커피류,카페,에스프레소 도피오,
파스쿠찌,에스프레소 마끼아또,음료 및 차류,커피류,카페,에스프레소 마끼아또,
파스쿠찌,오르조,음료 및 차류,커피류,카페,오르조,
파스쿠찌,로마노S,음료 및 차류,커피류,카페,로마노,
파스쿠찌,비체린,음료 및 차류,커피류,카페,비체린,
파스쿠찌,아포가또,음료 및 차류,커피류,카페,아포가또,
파스쿠찌,모카포트 아포가또,음료 및 차류,커피류,카페,모카포트 아포가또,
파스쿠찌,샤케라또,음료 및 차류,커피류,카페,샤케라또,
파스쿠찌,아이스 오리지널드립커피R,음료 및 차류,커피류,카페,아이스 오리지널드립커피,
파스쿠찌,아이스 아메리카노R,음료 및 차류,커피류,카페,아이스 아메리카노,
파스쿠찌,아이스 카페라떼R,음료 및 차류,커피류,카페,아이스 카페라떼,
파스쿠찌,아이스 카라멜라떼 마끼아또R,음료 및 차류,커피류,카페,아이스 카라멜라떼 마끼아또,
파스쿠찌,아이스 바닐라라떼 마끼아또R,음료 및 차류,커피류,카페,아이스 바닐라라떼 마끼아또,
파스쿠찌,아이스 화이트초콜릿라떼 마끼아또R,음료 및 차류,커피류,카페,아이스 화이트초콜릿라떼 마끼아또,
파스쿠찌,아이스 카페모카R,음료 및 차류,커피류,카페,아이스 카페모카,
파스쿠찌,콜드브루 라떼,음료 및 차류,커피류,카페,콜드브루 라떼,
파스쿠찌,콜드브루 아메리카노,음료 및 차류,커피류,카페,콜드브루 아메리카노,
파스쿠찌,니트로 콜드브루,음료 및 차류,커피류,카페,니트로 콜드브루,
파스쿠찌,오리지널 드립커피R,음료 및 차류,커피류,카페,오리지널 드립커피,
파스쿠찌,아메리카노R,음료 및 차류,커피류,카페,아메리카노,
파스쿠찌,카페라떼R,음료 및 차류,커피류,카페,카페라떼,
파스쿠찌,카푸치노,음료 및 차류,커피류,카페,카푸치노,
파스쿠찌,헤이즐넛 카푸치노,음료 및 차류,커피류,카페,헤이즐넛 카푸치노,
파스쿠찌,카라멜 라떼 마끼아또R,음료 및 차류,커피류,카페,카라멜 라떼 마끼아또,
파스쿠찌,바닐라 라떼 마끼아또R,음료 및 차류,커피류,카페,바닐라 라떼 마끼아또,
파스쿠찌,화이트초콜릿 라떼마끼아또R,음료 및 차류,커피류,카페,화이트초콜릿 라떼마끼아또,
파스쿠찌,카페모카R,음료 및 차류,커피류,카페,카페모카,
파스쿠찌,마녀 그라니따,음료 및 차류,스무디류,카페,마녀 그라니따,
파스쿠찌,제주 감귤 패션 프룻 주스(HOT),음료 및 차류,과일.채소음료류,카페,제주 감귤 패션 프룻 주스,
파스쿠찌,제주 선셋 감귤 크러쉬(ICED),음료 및 차류,스무디류,카페,제주 선셋 감귤 크러쉬,
파스쿠찌,머스캣 민트 티 토닉,음료 및 차류,차류,카페,머스캣 민트 티 토닉,
파스쿠찌,패션 망고 티 펀치(HOT),음료 및 차류,차류,카페,패션 망고 티 펀치,
파스쿠찌,하동 말차 펌 크림티(ICED),음료 및 차류,기타 음료류,카페,하동 말차 펌 크림티,
파스쿠찌,토로네 라떼(HOT),음료 및 차류,커피류,카페,토로네 라떼,
파스쿠찌,흑당 펄 밀크 그라니따,음료 및 차류,스무디류,카페,흑당 펄 밀크 그라니따,
파스쿠찌,흑당 펄 콜드브루 라떼,음료 및 차류,커피류,카페,흑당 펄 콜드브루 라떼,
파스쿠찌,흑당 펄 라떼R,음료 및 차류,커피류,카페,흑당 펄 라떼,
파스쿠찌,흑당 펄 밀크티R,음료 및 차류,차류,카페,흑당 펄 밀크티,
파스쿠찌,코코넛 콜드브루 라떼,음료 및 차류,커피류,카페,코코넛 콜드브루 라떼,
파스쿠찌,연유 콜드브루 플로트,음료 및 차류,커피류,카페,연유 콜드브루 플로트,
파스쿠찌,치즈 수플레 미니케익,빵류,케이크류,카페,치즈 수플레 미니케익,
파스쿠찌,더블 프로마쥬 케익,빵류,케이크류,카페,더블 프로마쥬 케익,
파스쿠찌,리얼 다크 타르트,빵류,케이크류,카페,리얼 다크 타르트,
파스쿠찌,까사링고 레몬,빵류,케이크류,카페,까사링고 레몬,
파스쿠찌,까사링고 티라미수,빵류,케이크류,카페,까사링고 티라미수,
파스쿠찌,수플레 치즈케익,빵류,케이크류,카페,수플레 치즈케익,
파스쿠찌,초코 밀크푸딩무스,빵류,케이크류,카페,초코 밀크푸딩무스,
파스쿠찌,리치 가나슈 케익,빵류,케이크류,카페,리치 가나슈 케익,
파스쿠찌,오리지널 티라미수 컵,빵류,케이크류,카페,오리지널 티라미수 컵,
파스쿠찌,레드벨벳 케익,빵류,케이크류,카페,레드벨벳 케익,
파스쿠찌,스윗 마운틴,빵류,케이크류,카페,스윗 마운틴,
파스쿠찌,쇼콜라 스퀘어,빵류,케이크류,카페,쇼콜라 스퀘어,
파스쿠찌,스트로베리 스퀘어,빵류,케이크류,카페,스트로베리 스퀘어,
파스쿠찌,레몬 크레이프,빵류,케이크류,카페,레몬 크레이프,
파스쿠찌,딸기 크레이프,빵류,케이크류,카페,딸기 크레이프,
파스쿠찌,티라미수 크레이프,빵류,케이크류,카페,티라미수 크레이프,
파스쿠찌,블랙쿠키 치즈케익,빵류,케이크류,카페,블랙쿠키 치즈케익,
파스쿠찌,스트로베리 그라니따,음료 및 차류,스무디류,카페,스트로베리 그라니따,
파스쿠찌,복숭아 그라니따,음료 및 차류,스무디류,카페,복숭아 그라니따,
파스쿠찌,레몬 민트 그라니따,음료 및 차류,스무디류,카페,레몬 민트 그라니따,
파스쿠찌,그린티 그라니따,음료 및 차류,스무디류,카페,그린티 그라니따,
파스쿠찌,망고 요거트 그라니따,음료 및 차류,스무디류,카페,망고 요거트 그라니따,
파스쿠찌,플레인 요거트 그라니따,음료 및 차류,스무디류,카페,플레인 요거트 그라니따,
파스쿠찌,스트로베리 요거트 그라니따,음료 및 차류,스무디류,카페,스트로베리 요거트 그라니따,
파스쿠찌,블루베리 요거트 그라니따,음료 및 차류,스무디류,카페,블루베리 요거트 그라니따,
파스쿠찌,자바칩 민트 그라니따,음료 및 차류,스무디류,카페,자바칩 민트 그라니따,
파스쿠찌,에스프레소 콘파나 그라니따,음료 및 차류,스무디류,카페,에스프레소 콘파나 그라니따,
파스쿠찌,카라멜 콘파나 그라니따,음료 및 차류,스무디류,카페,카라멜 콘파나 그라니따,
파스쿠찌,모카 콘파나 그라니따,음료 및 차류,스무디류,카페,모카 콘파나 그라니따,
파스쿠찌,아이스티(복숭아/라즈베리),음료 및 차류,차류,카페,아이스티,
파스쿠찌,그린티 라떼,음료 및 차류,기타 음료류,카페,그린티 라떼,
파스쿠찌,아이스 그린티 라떼,음료 및 차류,기타 음료류,카페,아이스 그린티 라떼,
파스쿠찌,콜드브루 밀크티,음료 및 차류,커피류,카페,콜드브루 밀크티,
파스쿠찌,청순밀크티 보틀,음료 및 차류,차류,카페,청순밀크티 보틀,
파스쿠찌,루이보스 크림티(HOT),음료 및 차류,차류,카페,루이보스 크림티,
파스쿠찌,캐모마일 프루티(HOT),음료 및 차류,차류,카페,캐모마일 프루티,
파스쿠찌,히비스커스 뱅쇼,음료 및 차류,기타 음료류,카페,히비스커스 뱅쇼,
파스쿠찌,영그레이(얼그레이),음료 및 차류,차류,카페,영그레이,
파스쿠찌,퍼스트 브레이크(잉글리시 브렉퍼스트),음료 및 차류,차류,카페,퍼스트 브레이크,
파스쿠찌,커즈마인(시트러스 캐모마일),음료 및 차류,차류,카페,커즈마인,
파스쿠찌,오렌지 보스(루이보스 오렌지),음료 및 차류,차류,카페,오렌지 보스,
파스쿠찌,민트크루(민트 멜랑주),음료 및 차류,차류,카페,민트크루,
파스쿠찌,프루티 하동(머스캣 그린티),음료 및 차류,차류,카페,프루티 하동,
파스쿠찌,키위 주스,음료 및 차류,과일.채소음료류,카페,키위 주스,
파스쿠찌,토마토 주스,음료 및 차류,과일.채소음료류,카페,토마토 주스,
파스쿠찌,오렌지 주스,음료 및 차류,과일.채소음료류,카페,오렌지 주스,
파스쿠찌,루비자몽 주스,음료 및 차류,과일.채소음료류,카페,루비자몽 주스,
파스쿠찌,루비자몽 핫주스,음료 및 차류,과일.채소음료류,카페,루비자몽 핫주스,
파스쿠찌,오렌지 핫주스,음료 및 차류,과일.채소음료류,카페,오렌지 핫주스,
파스쿠찌,레몬 스파클링,음료 및 차류,탄산음료류,카페,레몬 스파클링,
파스쿠찌,자몽 스파클링,음료 및 차류,탄산음료류,카페,자몽 스파클링,
파스쿠찌,베리 스파클링,음료 및 차류,탄산음료류,카페,베리 스파클링,
파스쿠찌,청포도 스파클링,음료 및 차류,탄산음료류,카페,청포도 스파클링,
파스쿠찌,핫 초콜릿,음료 및 차류,기타 음료류,카페,핫 초콜릿,
파스쿠찌,아이스 초콜릿,음료 및 차류,기타 음료류,카페,아이스 초콜릿,
파스쿠찌,불고기 크림 리소토,밥류,리조또.그라탕류,카페,불고기 크림 리소토,
파스쿠찌,클래식 햄 로제 리소토,밥류,리조또.그라탕류,카페,클래식 햄 로제 리소토,
파스쿠찌,치킨듬뿍 보틀샐러드,생채및 무침류,샐러드,카페,치킨듬뿍 보틀샐러드,
파스쿠찌,동글동글 보틀 샐러드,생채및 무침류,샐러드,카페,동글동글 보틀 샐러드,
파스쿠찌,버라이어티 치즈 포카챠,빵류,기타 빵류,카페,버라이어티 치즈 포카챠,
파스쿠찌,화이트 트러플 오일 크로크무슈,빵류,샌드위치류,카페,화이트 트러플 오일 크로크무슈,
파스쿠찌,스크램블 햄 에그,빵류,샌드위치류,카페,스크램블 햄 에그,
파스쿠찌,스크램블 베이컨 에그,빵류,샌드위치류,카페,스크램블 베이컨 에그,
파스쿠찌,파니니 이탈리안 치킨,빵류,샌드위치류,카페,파니니 이탈리안 치킨,
